"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72503014732","2020-05-10T00:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","20","43","0.00","","-0.01","0","40","30.08","FEW:02 60","30.05","10.00","35","260","25","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13805/10/20 00:51:02 METAR KLGA 100551Z 26014G22KT 10SM FEW060 06/M07 A3008 RMK AO2 PK WND 24029/0523 SLP186 T00611067 10067 20056 50005 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","43","","","0.01","9","40","30.08","57","30.04","9.94","35","260","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 32766 22614 10061 21067 30172 40186 50005 90551 333 10067 20022 91022 555 91006=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T01:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","21","42","0.00","","","","43","30.07","CLR:00","30.04","10.00","34","260","25","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/10/20 01:51:02 METAR KLGA 100651Z 26012G22KT 10SM CLR 06/M06 A3007 RMK AO2 SLP182 T00561061 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T02:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","21","42","0.00","","","","43","30.06","CLR:00","30.03","10.00","34","250","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11405/10/20 02:51:02 METAR KLGA 100751Z 25008KT 10SM CLR 06/M06 A3006 RMK AO2 PK WND 28026/0653 SLP179 T00561061 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T03:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","20","42","0.00","","+0.04","8","41","30.05","CLR:00","30.02","10.00","34","240","23","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/10/20 03:51:02 METAR KLGA 100851Z 24014G20KT 10SM CLR 06/M07 A3005 RMK AO2 SLP175 T00561067 58012 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T04:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","42","","","+0.04","8","41","30.05","","30.01","9.94","34","240","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32966 02414 10056 21067 30162 40175 58012 90851 333 91020 555 91009=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T04:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","20","43","0.00","","","","40","30.06","CLR:00","30.03","10.00","35","260","28","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/10/20 04:51:02 METAR KLGA 100951Z 26019G24KT 10SM CLR 06/M07 A3006 RMK AO2 PK WND 26027/0912 SLP178 T00611067 (WL)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T05:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","22","42","0.00","","","","45","30.09","CLR:00","30.07","10.00","35","230","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/10/20 05:51:02 METAR KLGA 101051Z 23012KT 10SM CLR 06/M06 A3010 RMK AO2 SLP191 T00561056 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T06:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.12","22","44","0.00","","-0.07","3","41","30.11","FEW:02 200 FEW:02 250","30.09","10.00","36","240","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12505/10/20 06:51:02 METAR KLGA 101151Z 24013KT 10SM FEW200 FEW250 07/M06 A3012 RMK AO2 SLP197 T00671056 10067 20050 53023 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","44","","","-0.07","3","41","30.11","","30.08","9.94","36","240","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32966 22413 10067 21056 30186 40197 53023 91151 333 10094 20050 555 91012=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T07:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.12","22","46","0.00","","","","38","30.11","FEW:02 90 FEW:02 200 FEW:02 250","30.09","10.00","37","250","24","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/10/20 07:51:02 METAR KLGA 101251Z 25014G21KT 10SM FEW090 FEW200 FEW250 08/M06 A3012 RMK AO2 SLP197 T00781056 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T08:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","22","50","0.00","","","","33","30.10","FEW:02 90 FEW:02 200 SCT:04 250","30.07","10.00","39","260","22","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/10/20 08:51:02 METAR KLGA 101351Z 26011G19KT 10SM FEW090 FEW200 SCT250 10/M06 A3010 RMK AO2 SLP193 T01001056 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T09:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09","22","54","0.00","","+0.03","8","29","30.09","FEW:02 42 SCT:04 190 SCT:04 250","30.06","10.00","41","240","28","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/10/20 09:51:02 METAR KLGA 101451Z 24017G24KT 10SM FEW042 SCT190 SCT250 12/M06 A3009 RMK AO2 SLP188 T01221056 58009 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T10:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","54","","","+0.03","8","29","30.09","41","30.05","9.94","41","240","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32666 42417 10122 21056 30176 40188 58009 91451 333 91024 555 91015=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T10:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","23","57","0.00","","","","27","30.06","FEW:02 50 SCT:04 90 SCT:04 190","30.03","10.00","43","220","25","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/10/20 10:51:02 METAR KLGA 101551Z 22015G22KT 10SM FEW050 SCT090 SCT190 14/M05 A3006 RMK AO2 SLP180 T01391050 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T11:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","19","60","0.00","","","","20","30.04","FEW:02 60 SCT:04 90 SCT:04 180","30.01","10.00","43","250","29","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/10/20 11:51:02 METAR KLGA 101651Z 25016G25KT 10SM FEW060 SCT090 SCT180 16/M07 A3004 RMK AO2 SLP172 T01561072 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T12:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","19","62","0.00","","+0.06","6","19","30.03","FEW:02 60 SCT:04 90 SCT:04 170","30.00","10.00","44","270","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15305/10/20 12:51:02 METAR KLGA 101751Z 27015G23KT 10SM FEW060 SCT090 SCT170 17/M07 A3003 RMK AO2 PK WND 27026/1704 SLP168 T01671072 10167 20067 56020 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","62","","","+0.06","6","19","30.03","57","29.99","9.94","44","270","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 32766 62715 10167 21072 30156 40168 56020 91751 333 10167 20061 91023 555 91018=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T13:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","21","63","0.00","","","","20","30.00","FEW:02 60 FEW:02 90 SCT:04 170","29.97","10.00","45","250","26","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13505/10/20 13:51:02 METAR KLGA 101851Z 25018G23KT 10SM FEW060 FEW090 SCT170 17/M06 A3000 RMK AO2 PK WND 27028/1836 SLP158 T01721061 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T14:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","22","64","0.00","","","","20","29.98","FEW:02 60 FEW:02 90 SCT:04 170","29.95","10.00","46","270","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13205/10/20 14:51:02 METAR KLGA 101951Z 27014KT 10SM FEW060 FEW090 SCT170 18/M06 A2998 RMK AO2 PK WND 27027/1859 SLP151 T01781056 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T15:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","24","65","0.00","","+0.07","6","21","29.96","FEW:02 60 FEW:02 90 SCT:04 170","29.93","10.00","47","230","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/10/20 15:51:02 METAR KLGA 102051Z 23015G23KT 10SM FEW060 FEW090 SCT170 18/M04 A2996 RMK AO2 SLP145 T01831044 56023 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T16:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","65","","","+0.07","6","21","29.96","57","29.92","9.94","47","230","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472503 32766 42315 10183 21044 30132 40145 56023 92051 333 91023 555 91021=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T16:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","24","64","0.00","","","","22","29.96","FEW:02 60 FEW:02 90 SCT:04 150","29.93","10.00","47","220","24","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12405/10/20 16:51:02 METAR KLGA 102151Z 22014G21KT 10SM FEW060 FEW090 SCT150 18/M04 A2996 RMK AO2 SLP144 ACSL N T01781044 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T17:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","25","64","0.00","","","","23","29.95","FEW:02 55 SCT:04 150 SCT:04 250","29.92","10.00","47","VRB","25","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13505/10/20 17:51:02 METAR KLGA 102251Z 26015G22KT 10SM FEW055 SCT150 SCT250 18/M04 A2995 RMK AO2 PK WND 24026/2219 SLP142 T01781039 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T18:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","25","63","0.00","","+0.00","5","24","29.96","FEW:02 60 SCT:04 90 SCT:04 190","29.93","10.00","46","250","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13205/10/20 18:51:02 METAR KLGA 102351Z 25009KT 10SM FEW060 SCT090 SCT190 17/M04 A2996 RMK AO2 SLP144 T01721039 10183 20167 55001 (ATK)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","63","","","+0.00","5","24","29.96","57","29.92","9.94","46","250","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32766 62509 10172 21039 30132 40144 55001 92351 333 10183 20050 555 91100=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T19:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","27","61","0.00","","","","27","29.97","FEW:02 90 SCT:04 180 BKN:07 250","29.94","10.00","46","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10805/10/20 19:51:01 METAR KLGA 110051Z 22011KT 10SM FEW090 SCT180 BKN250 16/M03 A2997 RMK AO2 SLP148 T01611028","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T20:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","28","59","0.00","","","","31","29.98","FEW:02 90 BKN:07 180 BKN:07 250","29.95","10.00","45","220","21","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11105/10/20 20:51:01 METAR KLGA 110151Z 22012G18KT 10SM FEW090 BKN180 BKN250 15/M02 A2998 RMK AO2 SLP151 T01501022","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T21:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","28","58","0.00","","-0.02","1","32","29.98","FEW:02 90 SCT:04 120 BKN:07 160","29.95","10.00","45","220","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11405/10/20 21:51:01 METAR KLGA 110251Z 22013KT 10SM FEW090 SCT120 BKN160 14/M02 A2998 RMK AO2 SLP151 T01441022 51007","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T22:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","58","","","-0.02","1","32","29.98","","29.94","9.94","45","220","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472503 32966 62213 10144 21022 30139 40151 51007 90251 555 91103=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T22:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","29","57","0.00","","","","34","29.97","FEW:02 100 SCT:04 160 BKN:07 250","29.94","10.00","45","220","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10805/10/20 22:51:02 METAR KLGA 110351Z 22010KT 10SM FEW100 SCT160 BKN250 14/M02 A2997 RMK AO2 SLP149 T01391017","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T23:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","31","55","0.00","","","","40","29.96","FEW:02 100 BKN:07 140 BKN:07 250","29.94","10.00","44","210","22","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/10/20 23:51:02 METAR KLGA 110451Z 21014G19KT 10SM FEW100 BKN140 BKN250 13/M01 A2997 RMK AO2 SLP147 T01281006 401830050","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-10T23:59:00","SOD  ","6","","","","","","","","","","","","","","","23","53","31","30.03","30.01","41","15.6","0","-7.7","12","65","41","240","34","0.00","0","0.0","260","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:30.005 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1908 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.6 24 HR AVG TEMP (F): 53DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):65  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0443","1902","",""
"72503014732","2020-05-11T00:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","33","54","0.00","","+0.04","8","45","29.94","FEW:02 100 BKN:07 130 BKN:07 250","29.91","10.00","45","210","21","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13305/11/20 00:51:02 METAR KLGA 110551Z 21010G18KT 10SM FEW100 BKN130 BKN250 12/01 A2994 RMK AO2 SLP139 T01220006 10172 20122 58012 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","54","","","+0.04","8","45","29.94","","29.90","9.94","45","210","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672503 32966 62110 10122 20006 30125 40139 58012 90551 333 10172 20050 91018 555 91106=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T01:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.91","36","54","0.00","","","","51","29.91","FEW:02 100 SCT:04 130 BKN:07 250","29.88","10.00","46","210","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/11/20 01:51:02 METAR KLGA 110651Z 21010KT 10SM FEW100 SCT130 BKN250 12/02 A2991 RMK AO2 SLP128 T01220022 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T02:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.89","37","52","0.00","","","","57","29.89","SCT:04 250","29.86","10.00","45","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/11/20 02:51:02 METAR KLGA 110751Z 19005KT 10SM SCT250 11/03 A2989 RMK AO2 SLP123 T01110028 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T03:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.88","38","51","0.00","","+0.07","6","61","29.87","FEW:02 100 SCT:04 250","29.85","10.00","45","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11105/11/20 03:51:02 METAR KLGA 110851Z 15004KT 10SM FEW100 SCT250 11/03 A2988 RMK AO2 SLP116 T01060033 56023 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T04:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","51","","","+0.07","6","61","29.87","","29.84","9.94","45","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472503 32966 41504 10106 20033 30105 40116 56023 90851 555 91109=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T04:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.88","40","51","0.00","","","","66","29.88","BKN:07 100 BKN:07 250","29.85","10.00","46","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/11/20 04:51:02 METAR KLGA 110951Z 22004KT 10SM BKN100 BKN250 11/04 A2988 RMK AO2 SLP117 T01060044 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T05:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.86","42","52","0.00","","","","69","29.85","SCT:04 120 BKN:07 250","29.83","10.00","47","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/11/20 05:51:02 METAR KLGA 111051Z 21003KT 10SM SCT120 BKN250 11/06 A2986 RMK AO2 SLP110 T01110056 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T06:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.87","42","54","0.00","","+0.01","5","64","29.87","FEW:02 37 FEW:02 110 OVC:08 170","29.84","10.00","48","210","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13005/11/20 06:51:02 METAR KLGA 111151Z 21009KT 10SM FEW037 FEW110 OVC170 12/06 A2987 RMK AO2 SLP114 T01220056 10122 20100 55002 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","54","","","+0.01","5","64","29.87","41","29.83","9.94","48","210","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072503 32666 82109 10122 20056 30101 40114 55002 91151 333 10183 20100 555 91112=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T07:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.86","42","54","0.00","","","","64","29.85","FEW:02 40 BKN:07 100 OVC:08 200","29.83","10.00","48","290","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/11/20 07:51:02 METAR KLGA 111251Z 29006KT 10SM FEW040 BKN100 OVC200 12/06 A2986 RMK AO2 SLP110 T01220056 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72503014732","2020-05-11T08:51:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.87","44","52","0.02","-RA:02 |RA |RA","","","75","29.87","FEW:02 20 BKN:07 50 BKN:07 250","29.84","10.00","48","260","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12805/11/20 08:51:02 METAR KLGA 111351Z 26015KT 10SM -RA FEW020 BKN050 BKN250 11/07 A2987 RMK AO2 RAB18 SLP115 P0002 T01110067 (PS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
